nflId,height,weight,birthDate,collegeName,position,displayName,height_in,height_m,weight_kg,bmi,position_group,clean_name
42395,6-6,341,1992-09-21,Oklahoma,DE,Jordan Phillips,78,1.9811999999999999,154.674872,39.40607019938564,DL,jordan phillips
42397,5-9,203,1993-06-13,Nebraska,RB,Ameer Abdullah,69,1.7526,92.079176,29.977527461881223,RB,ameer abdullah
42398,6-4,252,1994-04-12,Minnesota,TE,Maxx Williams,76,1.9304,114.305184,30.674063287184747,TE,maxx williams
42400,6-8,328,1992-05-13,Wisconsin,T,Rob Havenstein,80,2.032,148.778176,36.03228656457313,OL,rob havenstein
42401,6-3,260,1991-03-13,Missouri,OLB,Markus Golden,75,1.905,117.93392,32.497411839268125,LB,markus golden
42403,6-5,255,1992-11-23,Nebraska,DE,Randy Gregory,77,1.9558,115.66596,30.23825207711134,DL,randy gregory
42406,6-3,260,1993-06-14,Michigan,DE,Frank Clark,75,1.905,117.93392,32.497411839268125,DL,frank clark
42410,6-3,325,1991-10-03,South Carolina,G,A.J. Cann,75,1.905,147.4174,40.62176479908515,OL,aj cann
42412,5-10,182,1992-09-28,Kansas State,WR,Tyler Lockett,70,1.778,82.553744,26.113991656554738,WR,tyler lockett
42416,6-1,210,1993-04-16,Indiana,RB,Tevin Coleman,73,1.8541999999999998,95.25431999999999,27.70585312234614,RB,tevin coleman
42419,6-3,205,1992-10-25,Georgia,WR,Chris Conley,75,1.905,92.98636,25.62295933480756,WR,chris conley
42421,6-0,196,1993-06-01,Florida State,CB,P.J. Williams,72,1.8288,88.904032,26.58208433700818,DB,pj williams
42427,6-1,236,1992-06-27,Texas,ILB,Jordan Hicks,73,1.8541999999999998,107.047712,31.13610160416043,LB,jordan hicks
42428,6-6,250,1992-10-15,Rutgers,TE,Tyler Kroft,78,1.9811999999999999,113.398,28.890080791338445,TE,tyler kroft
42431,6-5,252,1994-10-29,Louisiana State,OLB,Danielle Hunter,77,1.9558,114.305184,29.882507935027675,LB,danielle hunter
42433,6-5,320,1992-03-02,Iowa,NT,Carl Davis,77,1.9558,145.14944,37.94604182225737,DL,carl davis
42436,6-6,301,1991-08-03,Stanford,DE,Henry Anderson,78,1.9811999999999999,136.531192,34.783657272771485,DL,henry anderson
42437,6-0,216,1993-01-22,Stanford,WR,Ty Montgomery,72,1.8288,97.975872,29.294541922417178,WR,ty montgomery
42441,5-11,194,1993-01-22,Oregon State,CB,Steven Nelson,71,1.8034,87.996848,27.05720832985011,DB,steven nelson
42443,6-4,318,1992-11-14,Auburn,DT,Angelo Blackson,76,1.9304,144.242256,38.70774652906647,DL,angelo blackson
42444,6-2,265,1993-08-16,Arkansas,OLB,Trey Flowers,74,1.8796,120.20188,34.023609683450196,LB,trey flowers
42448,5-9,177,1993-06-17,Duke,WR,Jamison Crowder,69,1.7526,80.28578399999999,26.13804118597525,WR,jamison crowder
42465,6-4,272,1992-09-08,Kentucky,OLB,Za'Darius Smith,76,1.9304,123.377024,33.10851275442163,LB,zadarius smith
42467,6-1,227,1994-08-03,Louisiana State,OLB,Kwon Alexander,73,1.8541999999999998,102.965384,29.94870789891702,LB,kwon alexander
42469,5-9,221,1993-02-19,South Carolina,RB,Mike Davis,69,1.7526,100.243832,32.63563334520074,RB,mike davis
42470,6-0,243,1993-05-28,Minnesota,MLB,Damien Wilson,72,1.8288,110.222856,32.95635966271932,LB,damien wilson
42471,6-4,323,1992-02-10,Miami,C,Jon Feliciano,76,1.9304,146.51021599999999,39.31635889587569,OL,jon feliciano
42474,6-1,310,1993-08-28,Georgia Tech,G,Shaquille Mason,73,1.8541999999999998,140.61352,40.899116513939546,OL,shaquille mason
42476,6-4,309,1991-11-09,Florida,G,Max Garcia,76,1.9304,140.159928,37.612244268809874,OL,max garcia
42477,6-4,310,1992-05-03,West Virginia,G,Mark Glowinski,76,1.9304,140.61352,37.73396674217171,OL,mark glowinski
42480,6-0,305,1993-04-28,Clemson,DT,Grady Jarrett,72,1.8288,138.34556,41.364978177487224,DL,grady jarrett
42485,6-0,214,1993-04-29,Penn State,FS,Adrian Amos,72,1.8288,97.068688,29.023296163876278,DB,adrian amos
42486,6-2,243,1992-03-24,Southern Illinois,TE,MyCole Pruitt,74,1.8796,110.222856,31.199008124824136,TE,mycole pruitt
42488,5-11,192,1993-08-18,Memphis,FS,Bobby McCain,71,1.8034,87.089664,26.7782680377898,DB,bobby mccain
42489,6-0,191,1993-11-29,Maryland,WR,Stefon Diggs,72,1.8288,86.636072,25.90396994065593,WR,stefon diggs
42500,6-6,260,1993-01-14,Auburn,TE,C.J. Uzomah,78,1.9811999999999999,117.93392,30.04568402299198,TE,cj uzomah
42503,6-7,250,1994-06-04,Penn State,TE,Jesse James,79,2.0065999999999997,113.398,28.163315419724903,TE,jesse james
42511,6-0,240,1992-02-01,Rutgers,FB,Michael Burton,72,1.8288,108.86207999999999,32.54949102490797,RB,michael burton
42512,6-2,245,1993-08-08,Texas State,MLB,David Mayo,74,1.8796,111.13004,31.455790084699235,LB,david mayo
42514,6-4,270,1993-02-17,Delaware,TE,Nick Boyle,76,1.9304,122.46984,32.86506780769795,TE,nick boyle
42543,5-9,197,1993-01-22,Texas,FS,Quandre Diggs,69,1.7526,89.357624,29.091492167441384,DB,quandre diggs
42547,6-6,255,1992-09-13,Georgia Tech,TE,Darren Waller,78,1.9811999999999999,115.66596,29.467882407165213,TE,darren waller
42553,6-1,298,03/10/1992,Louisiana-Lafayette,DT,Christian Ringo,73,1.8541999999999998,135.170416,39.31592490694833,DL,christian ringo
42559,6-2,305,1993-10-16,Rice,NT,Christian Covington,74,1.8796,138.34556,39.15924888095211,DL,christian covington
42560,6-2,307,1993-07-03,Southern Mississippi,NT,Rakeem Nunez-Roches,74,1.8796,139.252744,39.416030840827204,DL,rakeem nunez-roches
42569,6-5,310,1994-08-21,Florida State,T,Bobby Hart,77,1.9558,140.61352,36.760228015311824,OL,bobby hart
42587,6-8,380,1993-04-13,Florida,T,Trenton Brown,80,2.032,172.36496,41.74472223944448,OL,trenton brown
42589,6-4,260,1993-09-16,Texas,TE,Geoff Swaim,76,1.9304,117.93392,31.647843074079503,TE,geoff swaim
42593,6-3,220,1991-12-26,Northwestern,QB,Trevor Siemian,75,1.905,99.79024,27.49781001784226,QB,trevor siemian
42654,6-4,320,1993-07-26,Louisiana State,T,La'el Collins,76,1.9304,145.14944,38.951191475790154,OL,lael collins
42718,5-10,197,1992-04-09,Purdue,RB,Raheem Mostert,70,1.778,89.357624,28.2662437161609,RB,raheem mostert
42721,6-6,263,1992-04-22,Texas-El Paso,TE,Eric Tomlinson,78,1.9811999999999999,119.294696,30.392364992488044,TE,eric tomlinson
42771,6-2,234,1993-04-06,Marshall,ILB,Neville Hewitt,74,1.8796,106.140528,30.04348930538621,LB,neville hewitt
42794,5-8,190,1993-04-10,Sacramento State,WR,DeAndre Carter,68,1.7271999999999998,86.18248,28.889081134563657,WR,deandre carter
42816,5-11,184,1991-08-29,Oregon,CB,Troy Hill,71,1.8034,83.460928,25.662506869548555,DB,troy hill
42818,6-4,209,1992-02-17,Wisconsin-Whitewater,WR,Jake Kumerow,76,1.9304,94.80072799999999,25.439996932625444,WR,jake kumerow
42826,6-1,292,1992-12-29,Clemson,DT,DeShawn Williams,73,1.8541999999999998,132.448864,38.52432910345273,DL,deshawn williams
42827,5-11,190,1993-03-27,Tennessee,CB,Justin Coleman,71,1.8034,86.18248,26.499327745729488,DB,justin coleman
42831,6-1,210,03/15/1993,Old Dominion,QB,Taylor Heinicke,73,1.8541999999999998,95.25431999999999,27.70585312234614,QB,taylor heinicke
42837,5-11,222,1993-05-15,Texas,RB,Malcolm Brown,71,1.8034,100.697424,30.962372418694454,RB,malcolm brown
42883,6-3,300,1992-07-10,Georgia,C,David Andrews,75,1.905,136.0776,37.49701366069399,OL,david andrews
42899,5-9,180,1993-01-27,South Carolina,WR,Damiere Byrd,69,1.7526,81.64656,26.58105883319517,WR,damiere byrd
42901,6-1,208,1992-07-25,James Madison,SS,Dean Marlowe,73,1.8541999999999998,94.347136,27.441987854514277,DB,dean marlowe
42929,6-2,242,1993-12-07,Montana State,OLB,Alex Singleton,74,1.8796,109.76926399999999,31.07061714488659,LB,alex singleton
42935,5-9,188,1991-10-23,Rice,CB,Bryce Callahan,69,1.7526,85.275296,27.762439225781623,DB,bryce callahan
42954,6-4,310,1992-04-23,Toledo,C,Greg Mancz,76,1.9304,140.61352,37.73396674217171,OL,greg mancz
43092,6-0,299,1992-11-23,North Carolina State,DT,T.Y. McGill,72,1.8288,135.624008,40.551240901864524,DL,ty mcgill
43290,6-4,223,1994-10-14,California,QB,Jared Goff,76,1.9304,101.151016,27.144111559691265,QB,jared goff
43291,6-5,237,1992-12-30,North Dakota State,QB,Carson Wentz,77,1.9558,107.501304,28.103787224609363,QB,carson wentz
43292,6-5,280,1995-07-11,Ohio State,OLB,Joey Bosa,77,1.9558,127.00576,33.20278659447519,LB,joey bosa
43293,6-0,228,1995-07-22,Ohio State,RB,Ezekiel Elliott,72,1.8288,103.418976,30.922016473662577,RB,ezekiel elliott
43294,6-1,208,1994-10-24,Florida State,CB,Jalen Ramsey,73,1.8541999999999998,94.347136,27.441987854514277,DB,jalen ramsey
43295,6-6,315,1994-03-18,Notre Dame,T,Ronnie Stanley,78,1.9811999999999999,142.88148,36.40150179708644,OL,ronnie stanley
43296,6-7,300,1994-03-17,Oregon,DT,DeForest Buckner,79,2.0065999999999997,136.0776,33.79597850366988,DL,deforest buckner
43297,6-6,308,1994-08-17,Michigan State,T,Jack Conklin,78,1.9811999999999999,139.706336,35.59257953492896,OL,jack conklin
43298,6-5,240,1992-09-08,Georgia,DE,Leonard Floyd,77,1.9558,108.86207999999999,28.459531366693025,DL,leonard floyd
43299,6-1,203,1995-08-09,Ohio State,CB,Eli Apple,73,1.8541999999999998,92.079176,26.782324684934608,DB,eli apple
43301,6-2,305,1994-04-02,Louisville,DT,Sheldon Rankins,74,1.8796,138.34556,39.15924888095211,DL,sheldon rankins
43302,6-5,313,1994-08-02,Mississippi,T,Laremy Tunsil,77,1.9558,141.974296,37.11597215739549,OL,laremy tunsil
43305,6-7,318,1993-08-23,Ohio State,T,Taylor Decker,79,2.0065999999999997,144.242256,35.82373721389008,OL,taylor decker
43306,6-1,216,1995-07-26,Florida,FS,Keanu Neal,73,1.8541999999999998,97.975872,28.49744892584175,DB,keanu neal
43307,6-4,309,1993-05-30,Alabama,C,Ryan Kelly,76,1.9304,140.159928,37.612244268809874,OL,ryan kelly
43308,6-3,267,1994-06-17,Clemson,DE,Shaq Lawson,75,1.905,121.109064,33.37234215801765,DL,shaq lawson
43313,6-0,196,1992-10-27,Houston,CB,William Jackson,72,1.8288,88.904032,26.58208433700818,DB,william jackson
43314,6-0,197,1995-05-01,Miami,CB,Artie Burns,72,1.8288,89.357624,26.71770721627863,DB,artie burns
43316,6-3,314,1995-10-04,UCLA,NT,Kenny Clark,75,1.905,142.427888,39.24687429819304,DL,kenny clark
43321,6-4,275,1993-11-06,Oklahoma State,DE,Emmanuel Ogbah,76,1.9304,124.7378,33.473680174507166,DL,emmanuel ogbah
43323,6-2,245,1995-06-14,Notre Dame,MLB,Jaylon Smith,74,1.8796,111.13004,31.455790084699235,LB,jaylon smith
43324,6-5,250,1994-12-07,Arkansas,TE,Hunter Henry,77,1.9558,113.398,29.645345173638567,TE,hunter henry
43325,6-1,244,1995-09-03,UCLA,ILB,Myles Jack,73,1.8541999999999998,110.676448,32.1915626754879,LB,myles jack
43326,6-6,308,1994-07-03,Mississippi State,DT,Chris Jones,78,1.9811999999999999,139.706336,35.59257953492896,DL,chris jones
43327,6-1,200,1993-07-04,Baylor,CB,Xavien Howard,73,1.8541999999999998,90.7184,26.386526783186806,DB,xavien howard
43329,5-10,201,1993-02-10,Oklahoma,WR,Sterling Shepard,70,1.778,91.171992,28.840177598722544,WR,sterling shepard
43332,6-4,314,1994-05-08,Penn State,NT,Austin Johnson,76,1.9304,142.427888,38.22085663561909,DL,austin johnson
43333,6-5,287,1994-05-11,Illinois,OLB,Jihad Ward,77,1.9558,130.180904,34.03285625933707,LB,jihad ward
43334,6-3,247,1994-01-04,Alabama,RB,Derrick Henry,75,1.905,112.037224,30.872541247304717,RB,derrick henry
43335,6-4,330,1995-03-21,Alabama,DT,A'Shawn Robinson,76,1.9304,149.68536,40.1684162094086,DL,ashawn robinson
43336,6-3,212,1993-03-03,Ohio State,WR,Michael Thomas,75,1.905,96.161504,26.497889653557085,WR,michael thomas
43338,6-3,306,1992-12-16,Alabama,DT,Jarran Reed,75,1.905,138.799152,38.24695393390787,DL,jarran reed
43339,6-4,300,1993-04-29,Notre Dame,C,Nick Martin,76,1.9304,136.0776,36.516742008553265,OL,nick martin
43341,6-1,227,1994-11-04,Louisiana State,ILB,Deion Jones,73,1.8541999999999998,102.965384,29.94870789891702,LB,deion jones
43344,6-2,203,1994-11-15,Pittsburgh,WR,Tyler Boyd,74,1.8796,92.079176,26.063368927322223,WR,tyler boyd
43345,6-3,309,1992-07-11,Kansas State,G,Cody Whitehair,75,1.905,140.159928,38.62192407051481,OL,cody whitehair
43350,5-11,205,1994-12-12,Ohio State,SS,Vonn Bell,71,1.8034,92.98636,28.59137993618182,DB,vonn bell
43351,6-1,212,1993-08-04,Samford,CB,James Bradberry,73,1.8541999999999998,96.161504,27.96971839017801,DB,james bradberry
43352,6-4,287,1992-09-23,Georgia Tech,DE,Adam Gotsis,76,1.9304,130.180904,34.934349854849295,DL,adam gotsis
43353,5-11,212,1993-08-17,Middle Tennessee,FS,Kevin Byard,71,1.8034,96.161504,29.567670958392902,DB,kevin byard
43354,6-7,275,1993-04-12,Penn State,OLB,Carl Nassib,79,2.0065999999999997,124.7378,30.97964696169739,LB,carl nassib
43356,6-2,308,1995-04-08,Nebraska,DT,Maliek Collins,74,1.8796,139.706336,39.544421820764754,DL,maliek collins
43358,6-2,246,1995-03-31,Maryland,DE,Yannick Ngakoue,74,1.8796,111.583632,31.58418106463678,DL,yannick ngakoue
43361,6-3,296,1993-10-22,Florida,DE,Jonathan Bullard,75,1.905,134.263232,36.9970534785514,DL,jonathan bullard
43362,6-1,211,1994-01-26,Alabama,RB,Kenyan Drake,73,1.8541999999999998,95.707912,27.837785756262075,RB,kenyan drake
43366,6-1,215,1995-02-22,West Virginia,CB,Daryl Worley,73,1.8541999999999998,97.52228,28.365516291925815,DB,daryl worley
43367,6-5,308,1992-11-18,North Carolina State,G,Joe Thuney,77,1.9558,139.706336,36.52306525392272,OL,joe thuney
43368,6-4,303,1993-10-29,Oregon State,G,Isaac Seumalo,76,1.9304,137.438376,36.88190942863881,OL,isaac seumalo
43370,6-4,254,1994-10-29,Stanford,TE,Austin Hooper,76,1.9304,115.212368,30.917508233908435,TE,austin hooper
43373,5-11,198,1995-02-13,Virginia Tech,CB,Kendall Fuller,71,1.8034,89.811216,27.61508891397073,DB,kendall fuller
43376,6-2,235,1993-08-20,Utah State,ILB,Nick Vigil,74,1.8796,106.59412,30.171880285323756,LB,nick vigil
43378,6-2,305,1993-02-07,South Carolina State,DT,Javon Hargrave,74,1.8796,138.34556,39.15924888095211,DL,javon hargrave
43380,6-4,235,1992-12-11,North Carolina State,QB,Jacoby Brissett,76,1.9304,106.59412,28.604781240033397,QB,jacoby brissett
43383,6-6,261,1993-03-06,Ohio State,TE,Nick Vannett,78,1.9811999999999999,118.387512,30.161244346157336,TE,nick vannett
43384,6-6,310,1992-08-19,Michigan,G,Graham Glasgow,78,1.9811999999999999,140.61352,35.82370018125967,OL,graham glasgow
43387,6-2,202,1993-11-19,Boston College,FS,Justin Simmons,74,1.8796,91.625584,25.934977947384677,DB,justin simmons
43388,6-1,245,1993-11-06,Wisconsin,ILB,Joe Schobert,73,1.8541999999999998,111.13004,32.32349530940383,LB,joe schobert
43395,5-11,199,1994-01-07,Minnesota,FS,Eric Murray,71,1.8034,90.264808,27.754559060000886,DB,eric murray
43396,6-1,200,1993-06-16,Cincinnati,WR,Chris Moore,73,1.8541999999999998,90.7184,26.386526783186806,WR,chris moore
43399,6-6,257,1993-01-01,Western Kentucky,TE,Tyler Higbee,78,1.9811999999999999,116.573144,29.69900305349592,TE,tyler higbee
43400,6-2,222,1993-05-10,Southern Utah,SS,Miles Killebrew,74,1.8796,100.697424,28.502797546135632,DB,miles killebrew
43404,6-4,232,1993-07-01,Minnesota,ILB,De'Vondre Campbell,76,1.9304,105.233344,28.239613819947863,LB,devondre campbell
43405,6-3,305,1994-11-02,Texas,DT,Hassan Ridgeway,75,1.905,138.34556,38.12196388837222,DL,hassan ridgeway
43407,6-0,212,1993-08-04,North Carolina State,SS,Juston Burris,72,1.8288,96.161504,28.75205040533538,DB,juston burris
43409,6-4,300,1992-11-13,"Manitoba, Can.",DT,David Onyemata,76,1.9304,136.0776,36.516742008553265,DL,david onyemata
43411,6-1,328,1995-03-06,Baylor,DT,Andrew Billings,73,1.8541999999999998,148.778176,43.27390392442636,DL,andrew billings
43413,6-0,200,1993-08-14,Miami,SS,Deon Bush,72,1.8288,90.7184,27.12457585408998,DB,deon bush
43415,6-1,203,1994-09-21,Florida,WR,Demarcus Robinson,73,1.8541999999999998,92.079176,26.782324684934608,WR,demarcus robinson
43420,6-2,237,1994-01-09,Stanford,ILB,Blake Martinez,74,1.8796,107.501304,30.428662245198854,LB,blake martinez
43424,6-2,238,1993-07-29,Mississippi State,QB,Dak Prescott,74,1.8796,107.954896,30.5570532251364,QB,dak prescott
43426,6-6,296,1994-06-09,Northwestern,DE,Dean Lowry,78,1.9811999999999999,134.263232,34.20585565694471,DL,dean lowry
43433,6-4,306,1993-04-27,Missouri,C,Connor McGovern,76,1.9304,138.799152,37.24707684872433,OL,connor mcgovern
43435,6-3,261,1992-08-15,Grand Valley State,OLB,Matt Judon,75,1.905,118.387512,32.62240188480377,LB,matt judon
43436,6-4,291,1993-03-31,Maryland,DE,Quinton Jefferson,76,1.9304,131.995272,35.42123974829667,DL,quinton jefferson
43439,6-0,224,1994-11-02,Indiana,RB,Jordan Howard,72,1.8288,101.604608,30.379524956580777,RB,jordan howard
43441,6-3,310,1994-01-11,Temple,DT,Matt Ioannidis,75,1.905,140.61352,38.746914116050455,DL,matt ioannidis
43444,6-6,298,1993-03-11,North Dakota State,T,Joe Haeg,78,1.9811999999999999,135.170416,34.43697630327542,OL,joe haeg
43445,6-0,217,1994-02-02,Arkansas,RB,Jonathan Williams,72,1.8288,98.429464,29.430164801687628,RB,jonathan williams
43447,6-5,324,1992-02-06,South Carolina,T,Brandon Shell,77,1.9558,146.963808,38.42036734503559,OL,brandon shell
43454,5-10,185,1994-03-01,West Alabama,WR,Tyreek Hill,70,1.778,83.91452,26.54444206847597,WR,tyreek hill
43455,6-3,347,1994-07-01,Clemson,NT,D.J. Reader,75,1.905,157.396424,43.37154580086938,DL,dj reader
43461,6-1,198,1994-10-07,Colorado State,WR,Rashard Higgins,73,1.8541999999999998,89.811216,26.122661515354938,WR,rashard higgins
43474,6-0,202,1993-04-13,William &amp; Mary,FS,DeAndre Houston-Carson,72,1.8288,91.625584,27.395821612630883,DB,deandre houston-carson
43478,5-11,196,1993-12-15,Purdue,CB,Anthony Brown,71,1.8034,88.904032,27.33614862191042,DB,anthony brown
43484,6-5,314,1993-09-11,San Jose State,G,Wes Schweitzer,77,1.9558,142.427888,37.23455353809004,OL,wes schweitzer
43487,6-2,234,1992-11-07,Wisconsin,FB,Derek Watt,74,1.8796,106.140528,30.04348930538621,RB,derek watt
43490,6-2,209,1992-09-05,Arkansas,QB,Brandon Allen,74,1.8796,94.80072799999999,26.83371480694751,QB,brandon allen
43495,6-1,189,1994-08-16,Southern Mississippi,WR,Mike Thomas,73,1.8541999999999998,85.728888,24.93526781011153,WR,mike thomas
43496,6-4,235,1993-04-23,Louisiana Tech,QB,Jeff Driskel,76,1.9304,106.59412,28.604781240033397,QB,jeff driskel
43497,6-2,230,1994-05-16,Eastern Illinois,ILB,Kamu Grugier-Hill,74,1.8796,104.32616,29.529925385636016,LB,kamu grugier-hill
43503,6-0,238,1994-04-22,Houston,ILB,Elandon Roberts,72,1.8288,107.954896,32.27824526636708,LB,elandon roberts
43508,6-1,194,1994-07-29,Arizona,FS,Will Parks,73,1.8541999999999998,87.996848,25.5949309796912,DB,will parks
43510,6-4,305,1993-03-15,Illinois,C,Ted Karras,76,1.9304,138.34556,37.12535437536249,OL,ted karras
43522,6-0,191,1994-04-06,Louisiana State,CB,Jalen Mills,72,1.8288,86.636072,25.90396994065593,DB,jalen mills
43525,6-1,223,1994-04-24,Washington,RB,Dwayne Washington,73,1.8541999999999998,101.151016,29.420977363253286,RB,dwayne washington
43533,6-4,215,1994-02-11,Clemson,FS,Jayron Kearse,76,1.9304,97.52228,26.17033177279651,DB,jayron kearse
43534,6-0,205,1993-06-02,Illinois,SS,Clayton Fejedelem,72,1.8288,92.98636,27.802690250442232,DB,clayton fejedelem
43537,6-3,300,1992-06-16,Iowa,C,Austin Blythe,75,1.905,136.0776,37.49701366069399,OL,austin blythe
43584,5-8,182,1994-08-08,Holy Cross,WR,Kalif Raymond,68,1.7271999999999998,82.553744,27.67269877100308,WR,kalif raymond
43586,6-5,322,1992-07-19,Western Kentucky,T,George Fant,77,1.9558,146.056624,38.18320458364648,OL,george fant
43616,5-11,209,1992-07-15,Notre Dame,FS,Matthias Farley,71,1.8034,94.80072799999999,29.149260520302434,DB,matthias farley
43641,5-9,184,1994-03-09,Mississippi,CB,Mike Hilton,69,1.7526,83.460928,27.171749029488396,DB,mike hilton
43694,6-0,340,1992-11-06,Samford,NT,Michael Pierce,72,1.8288,154.22128,46.11177895195297,DL,michael pierce
43700,5-10,190,1993-09-20,Auburn,CB,Jonathan Jones,70,1.778,86.18248,27.261859421678025,DB,jonathan jones
43722,5-10,195,1993-08-15,Arkansas State,RB,J.D. McKissic,70,1.778,88.45044,27.979276774880077,RB,jd mckissic
43757,5-11,202,1992-10-28,Connecticut,SS,Andrew Adams,71,1.8034,91.625584,28.17296949809135,DB,andrew adams
43780,6-3,294,1993-09-16,Florida Atlantic,DT,Brandin Bryant,75,1.905,133.356048,36.74707338748011,DL,brandin bryant
43787,6-5,294,1993-07-23,Texas-El Paso,DT,Roy Robertson-Harris,77,1.9558,133.356048,34.862925924198954,DL,roy robertson-harris
43791,6-3,275,1994-09-12,Colorado State-Pueblo,DE,Morgan Fox,75,1.905,124.7378,34.37226252230282,DL,morgan fox
43797,6-3,228,1993-11-18,Washington,OLB,Cory Littleton,75,1.905,103.418976,28.497730382127433,LB,cory littleton
43808,6-3,190,1993-05-09,Temple,WR,Robbie  Chosen,75,1.905,86.18248,23.74810865177286,WR,robbie  chosen
43821,6-4,299,1992-09-10,UCLA,C,Jake Brendel,76,1.9304,135.624008,36.39501953519143,OL,jake brendel
43845,6-3,230,1993-01-30,California,TE,Stephen Anderson,75,1.905,104.32616,28.747710473198726,TE,stephen anderson
43938,6-1,318,1993-01-03,Southern California,DT,Antwaun Woods,73,1.8541999999999998,144.242256,41.95457758526702,DL,antwaun woods
43971,5-11,235,1993-07-22,"Augustana, S.D.",FB,C.J. Ham,71,1.8034,106.59412,32.77548431708647,RB,cj ham
43986,6-0,190,1993-01-24,South Carolina State,CB,Antonio Hamilton,72,1.8288,86.18248,25.76834706138548,DB,antonio hamilton
